NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
424400,Grocery and Related Product Merchant Wholesalers,13-2051,Financial Analysts,200,"72,860","43,470","53,710","66,850","84,620","99,720"
424400,Grocery and Related Product Merchant Wholesalers,15-1121,Computer Systems Analysts,210,"83,060","50,400","64,400","80,170","101,040","119,960"
424400,Grocery and Related Product Merchant Wholesalers,15-1122,Information Security Analysts,40,"79,700","42,190","55,800","75,980","100,700","119,440"
424400,Grocery and Related Product Merchant Wholesalers,15-1141,Database Administrators,140,"73,770","42,700","52,170","70,120","93,450","114,900"
424500,Farm Product Raw Material Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,80,"65,420","34,350","42,530","59,970","86,620","110,590"
424600,Chemical and Allied Products Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"67,470","42,090","50,580","63,040","77,010","97,080"
424600,Chemical and Allied Products Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,940,"65,300","32,910","42,860","59,760","78,680","105,440"
424600,Chemical and Allied Products Merchant Wholesalers,13-2041,Credit Analysts,110,"63,050","40,770","45,750","57,200","75,810","97,370"
424600,Chemical and Allied Products Merchant Wholesalers,13-2051,Financial Analysts,150,"74,610","43,790","54,900","69,300","90,040","115,310"
424600,Chemical and Allied Products Merchant Wholesalers,15-1121,Computer Systems Analysts,**,"98,000","61,470","79,260","97,250","115,290","135,220"
424600,Chemical and Allied Products Merchant Wholesalers,15-1141,Database Administrators,30,"82,130","62,000","67,010","75,190","96,360","119,320"
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,230,"70,640","34,770","42,970","59,820","90,210","126,270"
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-2041,Credit Analysts,120,"58,120","32,470","39,010","49,230","72,570","100,910"
424700,Petroleum and Petroleum Products Merchant Wholesalers,13-2051,Financial Analysts,40,"75,320","50,960","57,520","69,870","85,330","116,900"
424700,Petroleum and Petroleum Products Merchant Wholesalers,15-1121,Computer Systems Analysts,50,"73,990","42,070","52,710","67,190","84,830","114,880"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,"64,260","39,760","49,020","63,810","78,680","93,070"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,"1,840","63,790","33,110","44,130","58,570","77,790","100,640"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-2041,Credit Analysts,100,"62,760","36,710","45,470","62,020","74,980","90,360"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",13-2051,Financial Analysts,50,"87,550","52,420","60,540","75,070","97,580","154,930"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",15-1121,Computer Systems Analysts,60,"83,970","52,660","62,730","79,620","96,700","130,150"
424800,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",15-1141,Database Administrators,40,"97,310","56,550","70,740","94,610","129,020","147,780"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"67,500","42,710","48,560","61,280","80,870","99,560"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,"2,550","58,260","29,760","37,000","52,170","73,830","97,110"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-2031,Budget Analysts,30,"70,130","44,120","53,780","67,020","82,700","99,500"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-2041,Credit Analysts,290,"62,800","35,230","44,610","56,810","71,300","91,520"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,13-2051,Financial Analysts,240,"77,780","50,860","59,560","74,690","93,160","111,790"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,15-1121,Computer Systems Analysts,220,"79,840","49,810","61,560","81,340","96,860","112,940"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,15-1141,Database Administrators,120,"84,660","50,070","62,220","81,110","109,360","126,580"
424900,Miscellaneous Nondurable Goods Merchant Wholesalers,15-2031,Operations Research Analysts,50,"77,070","42,910","54,380","74,560","93,640","114,200"
425100,Wholesale Electronic Markets and Agents and Brokers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",150,"70,130","41,030","51,060","67,060","86,080","108,500"
425100,Wholesale Electronic Markets and Agents and Brokers,13-1161,Market Research Analysts and Marketing Specialists,"9,950","64,010","32,210","41,650","57,390","79,410","110,130"
425100,Wholesale Electronic Markets and Agents and Brokers,13-2031,Budget Analysts,60,"69,790","43,740","54,180","71,030","85,120","95,240"
425100,Wholesale Electronic Markets and Agents and Brokers,13-2041,Credit Analysts,120,"70,390","39,900","57,950","69,740","77,730","102,770"
425100,Wholesale Electronic Markets and Agents and Brokers,13-2051,Financial Analysts,510,"87,020","49,460","61,290","79,090","94,400","130,800"
425100,Wholesale Electronic Markets and Agents and Brokers,15-1121,Computer Systems Analysts,"2,890","90,450","54,570","67,960","85,910","109,740","136,270"
425100,Wholesale Electronic Markets and Agents and Brokers,15-1122,Information Security Analysts,220,"92,610","54,090","69,870","89,010","117,860","142,960"
425100,Wholesale Electronic Markets and Agents and Brokers,15-1141,Database Administrators,340,"83,990","46,180","58,410","84,830","106,230","121,370"
425100,Wholesale Electronic Markets and Agents and Brokers,15-2031,Operations Research Analysts,300,"81,380","42,460","53,910","79,270","104,500","128,190"
425100,Wholesale Electronic Markets and Agents and Brokers,15-2041,Statisticians,50,"118,490","81,600","97,560","116,170","142,510","167,700"
441100,Automobile Dealers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",570,"60,260","32,050","43,260","55,840","71,380","89,600"
441100,Automobile Dealers,13-1161,Market Research Analysts and Marketing Specialists,890,"54,740","27,930","36,300","48,750","70,350","92,230"
441100,Automobile Dealers,13-2041,Credit Analysts,640,"89,260","34,580","51,490","74,940","115,210","163,230"
441100,Automobile Dealers,13-2051,Financial Analysts,**,"79,570","60,480","67,120","75,220","88,350","100,760"
441200,Other Motor Vehicle Dealers,13-1161,Market Research Analysts and Marketing Specialists,140,"57,050","30,990","38,050","49,610","69,600","106,390"
441200,Other Motor Vehicle Dealers,13-2041,Credit Analysts,80,"62,030","33,780","38,070","58,710","75,340","109,700"
441300,"Automotive Parts, Accessories, and Tire Stores",13-1161,Market Research Analysts and Marketing Specialists,250,"53,240","31,480","37,370","49,120","68,470","77,800"
441300,"Automotive Parts, Accessories, and Tire Stores",13-2041,Credit Analysts,40,"65,800","39,910","45,700","67,370","79,620","98,090"
442100,Furniture Stores,13-1161,Market Research Analysts and Marketing Specialists,320,"53,020","27,910","36,720","49,740","63,790","82,410"
442200,Home Furnishings Stores,13-1141,"Compensation, Benefits, and Job Analysis Specialists",**,"53,560","33,320","36,960","44,400","67,280","93,510"
442200,Home Furnishings Stores,13-1161,Market Research Analysts and Marketing Specialists,170,"56,870","31,460","35,810","46,480","80,670","98,170"
443100,Electronics and Appliance Stores,13-1161,Market Research Analysts and Marketing Specialists,430,"62,000","29,160","40,500","52,400","84,440","108,380"
443100,Electronics and Appliance Stores,13-2051,Financial Analysts,50,"82,360","46,570","58,310","79,130","95,380","120,810"
443100,Electronics and Appliance Stores,15-1121,Computer Systems Analysts,"1,000","80,820","42,160","57,810","77,990","100,020","120,590"
443100,Electronics and Appliance Stores,15-1122,Information Security Analysts,70,*,*,*,*,*,*
443100,Electronics and Appliance Stores,15-1141,Database Administrators,60,"83,870","52,250","66,220","84,500","101,140","117,850"
444100,Building Material and Supplies Dealers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",140,"70,080","37,310","51,810","70,180","87,650","106,440"
444100,Building Material and Supplies Dealers,13-1161,Market Research Analysts and Marketing Specialists,"1,040","42,350","25,480","28,330","37,530","51,930","64,270"
444200,Lawn and Garden Equipment and Supplies Stores,13-1161,Market Research Analysts and Marketing Specialists,120,"67,600","31,790","40,270","62,840","96,690","115,130"
445100,Grocery Stores,13-1141,"Compensation, Benefits, and Job Analysis Specialists",310,"53,810","40,420","44,170","50,400","58,620","69,620"
445100,Grocery Stores,13-1161,Market Research Analysts and Marketing Specialists,300,"51,120","30,020","36,290","46,940","62,300","81,250"
445200,Specialty Food Stores,13-1161,Market Research Analysts and Marketing Specialists,130,"53,110","21,250","33,710","48,070","69,100","88,430"
445300,"Beer, Wine, and Liquor Stores",13-1161,Market Research Analysts and Marketing Specialists,40,*,*,*,*,*,*
446100,Health and Personal Care Stores,13-1141,"Compensation, Benefits, and Job Analysis Specialists",**,"69,700","63,690","66,130","70,190","74,260","76,690"
446100,Health and Personal Care Stores,13-1161,Market Research Analysts and Marketing Specialists,970,"57,070","28,820","39,490","50,080","70,450","98,980"
446100,Health and Personal Care Stores,13-2051,Financial Analysts,30,"76,080","56,860","66,500","75,000","86,890","98,730"
446100,Health and Personal Care Stores,15-1141,Database Administrators,**,"54,700","33,590","37,840","51,970","60,460","89,960"
448100,Clothing Stores,13-1161,Market Research Analysts and Marketing Specialists,170,"65,070","22,490","35,660","61,100","93,860","116,620"
448100,Clothing Stores,13-2031,Budget Analysts,**,"66,730","50,190","54,410","61,510","76,850","97,270"
448100,Clothing Stores,13-2051,Financial Analysts,**,"60,740","43,250","50,590","58,300","70,820","86,620"
448200,Shoe Stores,13-1161,Market Research Analysts and Marketing Specialists,**,"44,980","39,260","41,060","44,050","47,050","53,360"
448300,"Jewelry, Luggage, and Leather Goods Stores",13-1161,Market Research Analysts and Marketing Specialists,210,"51,260","26,890","31,460","39,900","65,810","88,570"
451100,"Sporting Goods, Hobby, and Musical Instrument Stores",13-1161,Market Research Analysts and Marketing Specialists,210,"56,040","28,360","36,080","54,140","71,100","79,560"
451200,Book Stores and News Dealers,13-1161,Market Research Analysts and Marketing Specialists,60,"53,380","22,420","27,900","38,990","72,410","99,680"
452100,Department Stores,13-1161,Market Research Analysts and Marketing Specialists,60,"46,780","26,860","29,770","40,760","56,790","76,800"
452900,Other General Merchandise Stores,13-1141,"Compensation, Benefits, and Job Analysis Specialists",40,*,*,*,*,*,*
452900,Other General Merchandise Stores,13-1161,Market Research Analysts and Marketing Specialists,60,"63,470","28,530","44,080","57,290","84,600","109,680"
453200,"Office Supplies, Stationery, and Gift Stores",13-1161,Market Research Analysts and Marketing Specialists,240,"54,080","30,950","39,290","48,200","68,700","85,600"
453200,"Office Supplies, Stationery, and Gift Stores",15-1121,Computer Systems Analysts,100,"75,180","52,300","56,680","65,740","87,900","116,040"
453300,Used Merchandise Stores,13-1161,Market Research Analysts and Marketing Specialists,50,"49,100","30,070","36,220","46,690","59,770","74,530"
453900,Other Miscellaneous Store Retailers,13-1161,Market Research Analysts and Marketing Specialists,440,"56,650","30,290","37,800","46,560","70,770","96,330"
454100,Electronic Shopping and Mail-Order Houses,13-1141,"Compensation, Benefits, and Job Analysis Specialists",160,"62,020","39,430","46,430","58,060","77,810","92,910"
454100,Electronic Shopping and Mail-Order Houses,13-1161,Market Research Analysts and Marketing Specialists,"5,830","62,630","31,700","41,220","56,070","78,640","103,090"
454100,Electronic Shopping and Mail-Order Houses,13-2031,Budget Analysts,70,"72,350","49,790","59,470","71,910","87,040","99,200"
454100,Electronic Shopping and Mail-Order Houses,13-2041,Credit Analysts,120,"60,290","36,580","42,580","50,230","74,260","99,570"
454100,Electronic Shopping and Mail-Order Houses,13-2051,Financial Analysts,680,"70,790","37,620","49,130","65,080","84,740","111,470"
454100,Electronic Shopping and Mail-Order Houses,15-1121,Computer Systems Analysts,"1,700","90,610","50,460","66,610","88,190","113,470","139,170"
454100,Electronic Shopping and Mail-Order Houses,15-1122,Information Security Analysts,370,"98,120","59,230","75,430","100,600","120,860","141,900"
454100,Electronic Shopping and Mail-Order Houses,15-1141,Database Administrators,490,"88,200","44,010","67,110","88,960","111,870","129,810"
454100,Electronic Shopping and Mail-Order Houses,15-2031,Operations Research Analysts,"1,100","89,150","37,580","47,600","71,480","119,060","163,280"
454100,Electronic Shopping and Mail-Order Houses,15-2041,Statisticians,50,"80,820","49,940","64,720","81,580","96,070","115,850"
454300,Direct Selling Establishments,13-1161,Market Research Analysts and Marketing Specialists,630,"69,450","34,500","45,280","65,920","91,020","111,960"
481100,Scheduled Air Transportation,13-1141,"Compensation, Benefits, and Job Analysis Specialists",230,"58,750","32,590","43,960","56,390","71,660","88,370"
481100,Scheduled Air Transportation,13-1161,Market Research Analysts and Marketing Specialists,990,"69,070","40,400","51,980","64,360","83,660","107,860"
481100,Scheduled Air Transportation,13-2031,Budget Analysts,150,"70,310","41,170","57,060","71,140","86,270","96,520"
481100,Scheduled Air Transportation,13-2041,Credit Analysts,40,"49,710","17,190","19,420","40,880","76,270","98,730"
